time,absolute_time,left_handed,right_handed,trigger_pull_amount_left,trigger_pull_amount_right,gesture_counter_UI,x_pressed,x_counter,gesture_counter,r_controller_translation_x,r_controller_translation_y,r_controller_translation_z,r_controller_rotation_x,r_controller_rotation_y,r_controller_rotation_z,r_controller_rotation_w,l_controller_translation_x,l_controller_translation_y,l_controller_translation_z,l_controller_rotation_x,l_controller_rotation_y,l_controller_rotation_z,l_controller_rotation_w,head_translation_x,head_translation_y,head_translation_z,head_rotation_x,head_rotation_y,head_rotation_z,head_rotation_w,pointer_translation_x,pointer_translation_y,pointer_translation_z,pointer_rotation_x,pointer_rotation_y,pointer_rotation_z,pointer_rotation_w,object_type,object_translation_x,object_translation_y,object_translation_z,object_rotation_x,object_rotation_y,object_rotation_z,object_rotation_w,activity,
22.3349380493164,15:33:38:210,0,0,0,0,0,False,0,0,-0.712,1.224,-0.277,-0.649,0.244,0.646,0.318,-0.398,0.604,-0.254,-0.488,-0.117,0.851,-0.156,-0.177,1.271,-0.295,-0.714,-0.032,0.7,-0.005,-0.752,1.261,-0.268,-0.098,-0.703,-0.17,0.684,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
22.3499031066895,15:33:38:225,0,0,0,0,0,False,0,0,-0.712,1.225,-0.277,-0.649,0.243,0.646,0.319,-0.398,0.604,-0.254,-0.488,-0.117,0.851,-0.156,-0.177,1.271,-0.295,-0.714,-0.032,0.7,-0.005,-0.752,1.261,-0.268,-0.097,-0.703,-0.17,0.684,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
22.3780403137207,15:33:38:253,0,0,0,0,0,False,0,0,-0.712,1.225,-0.277,-0.65,0.243,0.646,0.319,-0.398,0.604,-0.254,-0.488,-0.116,0.851,-0.157,-0.177,1.271,-0.295,-0.714,-0.032,0.7,-0.005,-0.752,1.261,-0.268,-0.097,-0.703,-0.171,0.683,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
22.3798828125,15:33:38:255,0,0,0,0,0,False,0,0,-0.712,1.225,-0.277,-0.65,0.243,0.646,0.319,-0.398,0.604,-0.254,-0.488,-0.117,0.851,-0.157,-0.177,1.271,-0.295,-0.714,-0.032,0.699,-0.005,-0.752,1.261,-0.268,-0.097,-0.703,-0.171,0.683,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
22.3890895843506,15:33:38:264,0,0,0,0,0,False,0,0,-0.712,1.225,-0.277,-0.65,0.243,0.646,0.319,-0.398,0.604,-0.254,-0.488,-0.117,0.851,-0.157,-0.177,1.271,-0.295,-0.714,-0.032,0.699,-0.005,-0.752,1.261,-0.268,-0.097,-0.703,-0.171,0.683,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
22.4016456604004,15:33:38:277,0,0,0,0,0,False,0,0,-0.712,1.225,-0.277,-0.649,0.243,0.646,0.319,-0.398,0.604,-0.254,-0.488,-0.117,0.851,-0.156,-0.177,1.271,-0.295,-0.714,-0.032,0.699,-0.005,-0.751,1.261,-0.268,-0.098,-0.703,-0.171,0.683,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
22.4157981872559,15:33:38:291,0,0,0,0,0,False,0,0,-0.712,1.225,-0.277,-0.649,0.244,0.646,0.319,-0.398,0.604,-0.254,-0.488,-0.117,0.851,-0.156,-0.177,1.271,-0.295,-0.714,-0.032,0.699,-0.005,-0.751,1.261,-0.268,-0.098,-0.703,-0.17,0.684,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
22.4294738769531,15:33:38:304,0,0,0,0,0,False,0,0,-0.712,1.224,-0.277,-0.649,0.244,0.646,0.318,-0.398,0.604,-0.254,-0.488,-0.117,0.851,-0.156,-0.177,1.271,-0.295,-0.714,-0.032,0.699,-0.005,-0.751,1.261,-0.268,-0.098,-0.703,-0.17,0.684,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
22.4429874420166,15:33:38:318,0,0,0,0,0,False,0,0,-0.712,1.224,-0.277,-0.65,0.243,0.646,0.318,-0.398,0.604,-0.254,-0.488,-0.117,0.851,-0.156,-0.177,1.271,-0.295,-0.714,-0.032,0.699,-0.005,-0.751,1.261,-0.268,-0.098,-0.703,-0.17,0.683,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
22.4570827484131,15:33:38:332,0,0,0,0,0,False,0,0,-0.712,1.224,-0.277,-0.65,0.243,0.646,0.319,-0.398,0.604,-0.254,-0.488,-0.117,0.851,-0.156,-0.177,1.271,-0.295,-0.714,-0.032,0.699,-0.005,-0.751,1.261,-0.268,-0.098,-0.704,-0.17,0.683,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
22.4704856872559,15:33:38:345,0,0,0,0,0,False,0,0,-0.712,1.225,-0.277,-0.65,0.243,0.646,0.319,-0.398,0.604,-0.254,-0.488,-0.117,0.851,-0.156,-0.177,1.271,-0.295,-0.714,-0.033,0.699,-0.006,-0.751,1.261,-0.268,-0.098,-0.704,-0.171,0.683,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
22.485071182251,15:33:38:360,0,0,0,0,0,False,0,0,-0.712,1.225,-0.277,-0.65,0.243,0.646,0.319,-0.398,0.604,-0.254,-0.488,-0.117,0.851,-0.156,-0.177,1.271,-0.295,-0.714,-0.033,0.7,-0.005,-0.751,1.261,-0.268,-0.097,-0.704,-0.171,0.683,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
22.498119354248,15:33:38:373,0,0,0,0,0,False,0,0,-0.712,1.225,-0.277,-0.65,0.243,0.646,0.319,-0.398,0.604,-0.254,-0.488,-0.117,0.851,-0.156,-0.177,1.271,-0.295,-0.714,-0.033,0.7,-0.005,-0.752,1.261,-0.268,-0.097,-0.704,-0.171,0.683,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
22.5117588043213,15:33:38:386,0,0,0,0,0,False,0,0,-0.712,1.225,-0.277,-0.65,0.243,0.646,0.319,-0.398,0.604,-0.254,-0.488,-0.117,0.851,-0.156,-0.177,1.271,-0.295,-0.714,-0.033,0.7,-0.005,-0.751,1.261,-0.268,-0.097,-0.703,-0.171,0.683,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
22.525993347168,15:33:38:401,0,0,0,0,0,False,0,0,-0.712,1.225,-0.277,-0.65,0.243,0.646,0.318,-0.398,0.604,-0.254,-0.488,-0.117,0.851,-0.156,-0.177,1.271,-0.295,-0.714,-0.033,0.7,-0.006,-0.751,1.261,-0.268,-0.098,-0.703,-0.17,0.683,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
22.5394649505615,15:33:38:414,0,0,0,0,0,False,0,0,-0.712,1.225,-0.277,-0.65,0.244,0.646,0.318,-0.398,0.604,-0.254,-0.488,-0.117,0.851,-0.156,-0.177,1.271,-0.295,-0.714,-0.033,0.7,-0.006,-0.752,1.261,-0.268,-0.098,-0.703,-0.17,0.684,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
22.5536823272705,15:33:38:429,0,0,0,0,0,False,0,0,-0.712,1.225,-0.277,-0.649,0.243,0.646,0.318,-0.398,0.604,-0.254,-0.488,-0.117,0.851,-0.156,-0.177,1.271,-0.295,-0.714,-0.033,0.7,-0.006,-0.752,1.261,-0.268,-0.098,-0.703,-0.17,0.684,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
22.5671463012695,15:33:38:442,0,0,0,0,0,False,0,0,-0.712,1.225,-0.277,-0.65,0.243,0.646,0.318,-0.398,0.604,-0.254,-0.488,-0.117,0.851,-0.156,-0.177,1.271,-0.295,-0.714,-0.033,0.7,-0.006,-0.752,1.261,-0.268,-0.097,-0.703,-0.17,0.683,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
22.5814361572266,15:33:38:456,0,0,0,0,0,False,0,0,-0.712,1.225,-0.277,-0.65,0.243,0.646,0.319,-0.398,0.604,-0.254,-0.488,-0.117,0.851,-0.156,-0.177,1.271,-0.295,-0.714,-0.033,0.7,-0.006,-0.752,1.261,-0.268,-0.097,-0.703,-0.17,0.683,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
22.5956649780273,15:33:38:471,0,0,0,0,0,False,0,0,-0.712,1.225,-0.277,-0.65,0.243,0.646,0.319,-0.398,0.604,-0.254,-0.488,-0.117,0.851,-0.156,-0.177,1.271,-0.295,-0.714,-0.033,0.7,-0.006,-0.751,1.261,-0.268,-0.097,-0.704,-0.171,0.683,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
22.6090488433838,15:33:38:484,0,0,0,0,0,False,0,0,-0.712,1.225,-0.277,-0.65,0.243,0.646,0.319,-0.398,0.604,-0.254,-0.488,-0.117,0.851,-0.156,-0.177,1.271,-0.295,-0.714,-0.033,0.7,-0.006,-0.752,1.261,-0.268,-0.098,-0.704,-0.17,0.683,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
22.6235084533691,15:33:38:498,0,0,0,0,0,False,0,0,-0.712,1.224,-0.277,-0.65,0.243,0.646,0.318,-0.398,0.604,-0.254,-0.488,-0.116,0.851,-0.156,-0.177,1.271,-0.295,-0.714,-0.033,0.7,-0.006,-0.752,1.261,-0.268,-0.098,-0.703,-0.17,0.683,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
22.6370964050293,15:33:38:512,0,0,0,0,0,False,0,0,-0.712,1.224,-0.277,-0.65,0.244,0.646,0.318,-0.398,0.604,-0.254,-0.488,-0.116,0.851,-0.157,-0.177,1.271,-0.295,-0.714,-0.033,0.7,-0.006,-0.752,1.261,-0.268,-0.098,-0.703,-0.17,0.683,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,
